epid,alias,active
183793,angelo ciocca,true
183793,cioccaangelo,true
183793,ciocca angelo,true
183793,angelociocca,true
183793,ciocca,true
28334,urszula krupa,true
28334,krupa urszula,true
28334,krupa,true
28334,krupaurszula,true
28334,urszulakrupa,true
189525,asim ademov,true
189525,asimademov,true
189525,ademov,true
189525,ademovasim,true
189525,ademov asim,true
191377,maria gabriela zoana,true
191377,zoana,true
191377,mariagabrielazoană,true
191377,mariagabrielazoana,true
191377,zoanamariagabriela,true
191377,zoană maria gabriela,true
191377,maria gabriela zoană,true
191377,zoanămariagabriela,true
191377,zoana maria gabriela,true
191377,zoană,true
125047,paloma lopez bermejo,true
125047,lópez bermejo paloma,true
125047,lopez bermejo paloma,true
125047,lópezbermejopaloma,true
125047,lopezbermejopaloma,true
125047,palomalopezbermejo,true
125047,lópez bermejo,true
125047,lópezbermejo,true
125047,paloma lópez bermejo,true
125047,lopezbermejo,true
125047,lopez bermejo,true
125047,palomalópezbermejo,true
125100,viegas miguel,true
125100,viegasmiguel,true
125100,miguel viegas,true
125100,miguelviegas,true
125100,viegas,true
124968,theresecomodinicachia,false
124968,comodinicachiatherese,false
124968,comodini cachia therese,false
124968,comodini cachia,false
124968,comodinicachia,false
124968,therese comodini cachia,false
96668,kelly seán,true
96668,kelly sean,true
96668,sean kelly,true
96668,kellysean,true
96668,seankelly,true
96668,seánkelly,true
96668,kelly,true
96668,seán kelly,true
96668,kellyseán,true
124850,emilradev,true
124850,radev,true
124850,radev emil,true
124850,emil radev,true
124850,radevemil,true
125091,sofiasakorafa,true
125091,sakorafa,true
125091,sofia sakorafa,true
125091,sakorafa sofia,true
125091,sakorafasofia,true
96812,juanfernandolópezaguilar,true
96812,lópezaguilar,true
96812,lopezaguilarjuanfernando,true
96812,lopez aguilar juan fernando,true
96812,lopez aguilar,true
96812,lópez aguilar,true
96812,lopezaguilar,true
96812,lópez aguilar juan fernando,true
96812,juanfernandolopezaguilar,true
96812,juan fernando lopez aguilar,true
96812,lópezaguilarjuanfernando,true
96812,juan fernando lópez aguilar,true
124766,austrevicius petras,true
124766,petras austrevicius,true
124766,austrevicius,true
124766,austreviciuspetras,true
124766,petrasauštrevičius,true
124766,petrasaustrevicius,true
124766,auštrevičius petras,true
124766,auštrevičius,true
124766,petras auštrevičius,true
124766,auštrevičiuspetras,true
98341,maydell eva,true
98341,evamaydell,true
98341,maydell,true
98341,maydelleva,true
98341,eva maydell,true
96775,comi,true
96775,lara comi,true
96775,laracomi,true
96775,comi lara,true
96775,comilara,true
124769,sophie montel,true
124769,montel sophie,true
124769,montelsophie,true
124769,sophiemontel,true
124769,montel,true
1654,emmanouil glezos,false
1654,glezosemmanouil,false
1654,glezos emmanouil,false
1654,glezos,false
1654,emmanouilglezos,false
96735,patrick le hyaric,true
96735,patricklehyaric,true
96735,le hyaric patrick,true
96735,lehyaricpatrick,true
96735,le hyaric,true
96735,lehyaric,true
124811,agealaura,true
124811,agea laura,true
124811,lauraagea,true
124811,agea,true
124811,laura agea,true
4436,pittella gianni,false
4436,pittella,false
4436,giannipittella,false
4436,gianni pittella,false
4436,pittellagianni,false
125031,pabloiglesias,false
125031,iglesias,false
125031,iglesiaspablo,false
125031,iglesias pablo,false
125031,pablo iglesias,false
28298,garciaperez,true
28298,iratxe garcía pérez,true
28298,garcia perez iratxe,true
28298,iratxe garcia perez,true
28298,iratxegarcíapérez,true
28298,garcía pérez iratxe,true
28298,garcia perez,true
28298,garcíapérez,true
28298,iratxegarciaperez,true
28298,garcía pérez,true
28298,garciapereziratxe,true
28298,garcíapéreziratxe,true
125053,sebastia talavera,false
125053,sebastia talavera jordi vicent,false
125053,jordivicentsebastiatalavera,false
125053,sebastiatalavera,false
125053,sebastiatalaverajordivicent,false
125053,jordi vicent sebastia talavera,false
125065,vozemberg-vrionidi elissavet,true
125065,elissavetvozemberg-vrionidi,true
125065,vozemberg-vrionidi,true
125065,elissavet vozemberg-vrionidi,true
125065,vozemberg-vrionidielissavet,true
28233,rebeccaharms,true
28233,harms,true
28233,harms rebecca,true
28233,harmsrebecca,true
28233,rebecca harms,true
124796,davidborrelli,true
124796,borrelli,true
124796,borrellidavid,true
124796,david borrelli,true
124796,borrelli david,true
119435,davorivostier,false
119435,davor ivo stier,false
119435,stier davor ivo,false
119435,stierdavorivo,false
119435,stier,false
124778,marco valli,true
124778,vallimarco,true
124778,valli marco,true
124778,marcovalli,true
124778,valli,true
125050,vallina ángela,true
125050,angela vallina,true
125050,vallina,true
125050,vallinaángela,true
125050,ángela vallina,true
125050,vallinaangela,true
125050,ángelavallina,true
125050,vallina angela,true
125050,angelavallina,true
111589,zuber inês cristina,false
111589,zuber ines cristina,false
111589,inês cristina zuber,false
111589,inescristinazuber,false
111589,zuber,false
111589,ines cristina zuber,false
111589,inêscristinazuber,false
111589,zuberinescristina,false
111589,zuberinêscristina,false
125038,pagazaurtunduaruiz,true
125038,pagazaurtundúa ruiz,true
125038,pagazaurtundúa ruiz maite,true
125038,maite pagazaurtundua ruiz,true
125038,maitepagazaurtundúaruiz,true
125038,pagazaurtundúaruizmaite,true
125038,pagazaurtundúaruiz,true
125038,pagazaurtunduaruizmaite,true
125038,maitepagazaurtunduaruiz,true
125038,pagazaurtundua ruiz maite,true
125038,maite pagazaurtundúa ruiz,true
125038,pagazaurtundua ruiz,true
124927,skripek branislav,true
124927,škripek,true
124927,škripek branislav,true
124927,skripekbranislav,true
124927,branislavškripek,true
124927,škripekbranislav,true
124927,branislav skripek,true
124927,branislav škripek,true
124927,skripek,true
124927,branislavskripek,true
97058,verhofstadt guy,true
97058,verhofstadtguy,true
97058,guy verhofstadt,true
97058,verhofstadt,true
97058,guyverhofstadt,true
124710,šojdrová,true
124710,michaela sojdrova,true
124710,šojdrová michaela,true
124710,michaelasojdrova,true
124710,sojdrova michaela,true
124710,michaelašojdrová,true
124710,šojdrovámichaela,true
124710,michaela šojdrová,true
124710,sojdrova,true
124710,sojdrovamichaela,true
96603,childers nessa,true
96603,nessachilders,true
96603,childers,true
96603,childersnessa,true
96603,nessa childers,true
96718,sehnalová olga,true
96718,sehnalovaolga,true
96718,olga sehnalova,true
96718,olgasehnalová,true
96718,sehnalova,true
96718,olga sehnalová,true
96718,olgasehnalova,true
96718,sehnalováolga,true
96718,sehnalova olga,true
96718,sehnalová,true
124692,papadakisdemetris,true
124692,demetris papadakis,true
124692,papadakis demetris,true
124692,demetrispapadakis,true
124692,papadakis,true
96951,diane dodds,true
96951,dodds diane,true
96951,dianedodds,true
96951,doddsdiane,true
96951,dodds,true
124825,vonstorch,false
124825,von storch,false
124825,vonstorchbeatrix,false
124825,beatrixvonstorch,false
124825,beatrix von storch,false
124825,von storch beatrix,false
96915,sergio gaetano cofferati,true
96915,sergiogaetanocofferati,true
96915,cofferati sergio gaetano,true
96915,cofferatisergiogaetano,true
96915,cofferati,true
124996,lundgrenpeter,true
124996,lundgren,true
124996,peterlundgren,true
124996,peter lundgren,true
124996,lundgren peter,true
124891,krasnodebski zdzisaw,true
124891,zdzisawkrasnodebski,true
124891,krasnodębski zdzisław,true
124891,krasnodębskizdzisław,true
124891,krasnodebski,true
124891,zdzisław krasnodębski,true
124891,krasnodębski,true
124891,krasnodebskizdzisaw,true
124891,zdzisławkrasnodębski,true
124891,zdzisaw krasnodebski,true
28340,patrizia toia,true
28340,toia patrizia,true
28340,patriziatoia,true
28340,toiapatrizia,true
28340,toia,true
124781,sant alfred,true
124781,alfredsant,true
124781,sant,true
124781,santalfred,true
124781,alfred sant,true
28400,millánmon,true
28400,millanmon,true
28400,franciscojosemillanmon,true
28400,millán mon,true
28400,millánmonfranciscojosé,true
28400,millanmonfranciscojose,true
28400,millan mon,true
28400,millan mon francisco jose,true
28400,franciscojosémillánmon,true
28400,millán mon francisco josé,true
28400,francisco jose millan mon,true
28400,francisco josé millán mon,true
124889,kozłowska-rajewicz,true
124889,agnieszkakozłowska-rajewicz,true
124889,kozowska-rajewicz,true
124889,agnieszka kozłowska-rajewicz,true
124889,kozowska-rajewicz agnieszka,true
124889,kozowska-rajewiczagnieszka,true
124889,kozłowska-rajewicz agnieszka,true
124889,agnieszkakozowska-rajewicz,true
124889,kozłowska-rajewiczagnieszka,true
124889,agnieszka kozowska-rajewicz,true
96743,rivasi,true
96743,michèlerivasi,true
96743,rivasi michèle,true
96743,rivasimichele,true
96743,michelerivasi,true
96743,rivasimichèle,true
96743,michele rivasi,true
96743,michèle rivasi,true
96743,rivasi michele,true
28365,panzeri pier antonio,true
28365,pier antonio panzeri,true
28365,panzeri,true
28365,pierantoniopanzeri,true
28365,panzeripierantonio,true
125113,kyrkosmiltiadis,true
125113,kyrkos miltiadis,true
125113,kyrkos,true
125113,miltiadiskyrkos,true
125113,miltiadis kyrkos,true
96670,louismichel,true
96670,michellouis,true
96670,michel louis,true
96670,louis michel,true
96670,michel,true
2025,grossetete francoise,true
2025,grossetete,true
2025,grossetêtefrançoise,true
2025,grossetête,true
2025,françoisegrossetête,true
2025,grossetetefrancoise,true
2025,françoise grossetête,true
2025,francoise grossetete,true
2025,francoisegrossetete,true
2025,grossetête françoise,true
96993,fontanalorenzo,false
96993,lorenzofontana,false
96993,fontana,false
96993,fontana lorenzo,false
96993,lorenzo fontana,false
125072,eleftheriossynadinos,true
125072,synadinos,true
125072,synadinos eleftherios,true
125072,eleftherios synadinos,true
125072,synadinoseleftherios,true
4555,hannan daniel,true
4555,daniel hannan,true
4555,hannan,true
4555,danielhannan,true
4555,hannandaniel,true
125193,forenza eleonora,true
125193,forenzaeleonora,true
125193,forenza,true
125193,eleonoraforenza,true
125193,eleonora forenza,true
96815,sargentinijudith,true
96815,sargentini judith,true
96815,sargentini,true
96815,judith sargentini,true
96815,judithsargentini,true
28229,webermanfred,true
28229,weber manfred,true
28229,manfred weber,true
28229,manfredweber,true
28229,weber,true
112744,picula,true
112744,piculatonino,true
112744,toninopicula,true
112744,picula tonino,true
112744,tonino picula,true
110977,florianphilippot,true
110977,philippot florian,true
110977,florian philippot,true
110977,philippotflorian,true
110977,philippot,true
1164,gollnisch,true
1164,bruno gollnisch,true
1164,brunogollnisch,true
1164,gollnischbruno,true
1164,gollnisch bruno,true
124767,ferrandedouard,false
124767,ferrand edouard,false
124767,edouard ferrand,false
124767,edouardferrand,false
124767,ferrand,false
125041,cabezón ruiz soledad,true
125041,soledad cabezón ruiz,true
125041,cabezonruiz,true
125041,cabezon ruiz soledad,true
125041,cabezón ruiz,true
125041,cabezon ruiz,true
125041,cabezonruizsoledad,true
125041,soledadcabezonruiz,true
125041,soledadcabezónruiz,true
125041,cabezónruiz,true
125041,cabezónruizsoledad,true
125041,soledad cabezon ruiz,true
124730,ruasfernando,true
124730,ruas,true
124730,fernando ruas,true
124730,fernandoruas,true
124730,ruas fernando,true
96858,vergiat,true
96858,marie-christinevergiat,true
96858,vergiat marie-christine,true
96858,vergiatmarie-christine,true
96858,marie-christine vergiat,true
124763,guogaantanas,true
124763,antanas guoga,true
124763,guoga antanas,true
124763,guoga,true
124763,antanasguoga,true
124870,kofod,true
124870,jeppekofod,true
124870,kofodjeppe,true
124870,jeppe kofod,true
124870,kofod jeppe,true
96772,jahrpeter,true
96772,jahr peter,true
96772,jahr,true
96772,peter jahr,true
96772,peterjahr,true
96948,pargneaux gilles,true
96948,gilles pargneaux,true
96948,gillespargneaux,true
96948,pargneaux,true
96948,pargneauxgilles,true
124883,krystynaybacka,true
124883,krystyna ybacka,true
124883,łybacka,true
124883,ybacka krystyna,true
124883,ybacka,true
124883,ybackakrystyna,true
124883,łybackakrystyna,true
124883,łybacka krystyna,true
124883,krystyna łybacka,true
124883,krystynałybacka,true
124987,ni riada liadh,true
124987,ni riada,true
124987,liadhníriada,true
124987,liadhniriada,true
124987,liadh ní riada,true
124987,liadh ni riada,true
124987,níriadaliadh,true
124987,niriadaliadh,true
124987,ní riada liadh,true
124987,niriada,true
124987,ní riada,true
124987,níriada,true
124761,bernard monot,true
124761,monotbernard,true
124761,bernardmonot,true
124761,monot bernard,true
124761,monot,true
28399,lopez-isturizwhite,true
28399,lópez-istúrizwhite,true
28399,lópez-istúrizwhiteantonio,true
28399,lopez-isturiz white,true
28399,antonio lópez-istúriz white,true
28399,lópez-istúriz white antonio,true
28399,lopez-isturiz white antonio,true
28399,lopez-isturizwhiteantonio,true
28399,antoniolopez-isturizwhite,true
28399,antoniolópez-istúrizwhite,true
28399,lópez-istúriz white,true
28399,antonio lopez-isturiz white,true
23704,jirimastalka,true
23704,maštálkajiří,true
23704,jiřímaštálka,true
23704,jiri mastalka,true
23704,mastalka,true
23704,mastalkajiri,true
23704,jiří maštálka,true
23704,mastalka jiri,true
23704,maštálka,true
23704,maštálka jiří,true
4507,belderbas,true
4507,basbelder,true
4507,belder,true
4507,belder bas,true
4507,bas belder,true
125063,kyrtsos,true
125063,kyrtsosgeorgios,true
125063,georgioskyrtsos,true
125063,georgios kyrtsos,true
125063,kyrtsos georgios,true
111027,malinovsvetoslavhristov,true
111027,svetoslav hristov malinov,true
111027,svetoslavhristovmalinov,true
111027,malinov,true
111027,malinov svetoslav hristov,true
28404,matteosalvini,false
28404,matteo salvini,false
28404,salvinimatteo,false
28404,salvini matteo,false
28404,salvini,false
96922,izaskunbilbaobarandica,true
96922,bilbao barandica izaskun,true
96922,bilbaobarandica,true
96922,bilbaobarandicaizaskun,true
96922,izaskun bilbao barandica,true
96922,bilbao barandica,true
96646,scholz,true
96646,helmut scholz,true
96646,scholz helmut,true
96646,helmutscholz,true
96646,scholzhelmut,true
96272,svobodapavel,true
96272,pavelsvoboda,true
96272,svoboda,true
96272,pavel svoboda,true
96272,svoboda pavel,true
124993,bodilvalero,true
124993,valerobodil,true
124993,valero,true
124993,bodil valero,true
124993,valero bodil,true
28115,mairead mcguinness,true
28115,mcguinnessmairead,true
28115,mcguinness,true
28115,maireadmcguinness,true
28115,mcguinness mairead,true
124785,mariagrapini,true
124785,grapini,true
124785,grapini maria,true
124785,grapinimaria,true
124785,maria grapini,true
28429,mussolini alessandra,true
28429,alessandra mussolini,true
28429,mussolinialessandra,true
28429,alessandramussolini,true
28429,mussolini,true
96831,jutta steinruck,false
96831,steinruck,false
96831,steinruckjutta,false
96831,steinruck jutta,false
96831,juttasteinruck,false
125018,freund eugen,true
125018,freund,true
125018,freundeugen,true
125018,eugen freund,true
125018,eugenfreund,true
96877,zoltan balczo,true
96877,balczó zoltán,true
96877,balczozoltan,true
96877,zoltán balczó,true
96877,balczó,true
96877,balczózoltán,true
96877,zoltánbalczó,true
96877,balczo,true
96877,balczo zoltan,true
96877,zoltanbalczo,true
124723,niedermuller,true
124723,niedermüller péter,true
124723,niedermüller,true
124723,niedermüllerpéter,true
124723,péterniedermüller,true
124723,peter niedermuller,true
124723,niedermullerpeter,true
124723,péter niedermüller,true
124723,peterniedermuller,true
